Geneid,SRR1039508,SRR1039509,SRR1039512,SRR1039513,SRR1039516,SRR1039517,SRR1039520,SRR1039521
ENSG00000170325,268,197,212,131,270,273,228,215
ENSG00000170340,207,227,309,195,183,281,194,235
ENSG00000170345,51,37,54,30,49,98,48,99
ENSG00000170348,4786,4128,6300,4422,5445,7977,4489,5349
ENSG00000170356,0,0,0,0,0,0,0,0
ENSG00000170364,299,335,320,359,342,458,287,501
ENSG00000170365,682,362,766,228,604,404,619,367
ENSG00000170367,0,0,0,0,0,0,0,0
ENSG00000170369,0,0,0,0,0,0,0,0
ENSG00000170370,0,1,0,0,9,8,0,0
ENSG00000170373,1,2,3,3,0,0,0,0
ENSG00000170374,0,0,0,0,0,0,0,1
ENSG00000170379,101,101,79,57,60,237,57,65
ENSG00000170381,78,54,152,102,234,294,252,278
ENSG00000170382,1,1,4,2,3,2,2,4
ENSG00000170385,1319,1176,1294,1157,1873,1923,1103,1594
ENSG00000170390,120,179,192,143,163,394,213,208
ENSG00000170396,119,109,102,55,205,200,72,95
ENSG00000170409,0,1,1,0,0,0,0,0
ENSG00000170412,71,29,9,1,7,3,34,28
ENSG00000170417,116,66,133,65,95,84,77,60
ENSG00000170419,0,0,0,0,0,0,0,0
ENSG00000170421,17,9,36,12,111,119,21,17
ENSG00000170423,0,0,0,0,0,0,0,0
ENSG00000170425,112,59,82,22,151,178,105,73
ENSG00000170426,0,0,1,1,2,0,1,0
ENSG00000170430,301,291,322,168,295,335,341,344
ENSG00000170439,15,3,41,13,21,19,24,5
ENSG00000170442,0,1,2,2,0,5,1,0
ENSG00000170445,946,918,1104,625,1081,1327,870,822
ENSG00000170448,155,186,212,127,225,359,160,160
ENSG00000170454,0,0,0,0,0,0,0,0
ENSG00000170456,504,336,513,228,684,552,534,357
ENSG00000170458,19,8,22,35,11,37,11,22
ENSG00000170464,479,317,566,306,555,590,447,423
ENSG00000170465,0,0,0,0,0,0,0,0
ENSG00000170468,187,174,190,88,159,251,143,126
ENSG00000170469,25,22,37,19,29,36,27,20
ENSG00000170471,2054,1624,2244,1271,2421,2610,1773,1844
ENSG00000170473,234,234,300,155,250,314,229,186
ENSG00000170476,0,0,1,3,1,0,0,1
ENSG00000170477,0,0,3,8,0,4,0,3
ENSG00000170482,9,5,12,5,10,16,10,5
ENSG00000170484,0,0,0,0,0,0,0,0
ENSG00000170485,160,341,218,210,275,854,152,330
ENSG00000170486,0,0,0,0,0,0,0,0
ENSG00000170498,1,1,5,2,3,4,1,1
ENSG00000170500,2,0,0,0,2,1,3,2
ENSG00000170502,525,575,564,379,651,792,434,508
ENSG00000170509,4,5,12,6,12,7,8,14
ENSG00000170515,875,899,967,618,1166,1417,681,803
ENSG00000170516,0,0,0,0,0,0,0,0
ENSG00000170522,205,215,209,116,178,333,168,188
ENSG00000170523,0,0,0,0,0,0,0,0
ENSG00000170525,2976,3216,1915,1600,3229,4679,1603,2066
ENSG00000170537,4,11,14,5,44,33,15,5
ENSG00000170540,1114,1042,1134,928,1062,1395,945,1231
ENSG00000170542,134,143,181,149,172,372,120,233
ENSG00000170545,144,145,236,118,228,239,187,180
ENSG00000170549,0,0,0,0,0,0,0,0
ENSG00000170558,242,119,333,224,224,185,591,485
ENSG00000170561,42,42,54,37,10,16,91,100
ENSG00000170571,101,63,114,67,659,940,50,35
ENSG00000170577,0,2,4,1,13,4,0,5
ENSG00000170579,9,31,12,5,13,9,9,23
ENSG00000170581,7648,7089,8079,5134,8491,10596,5972,7707
ENSG00000170584,369,467,395,375,422,658,348,572
ENSG00000170604,354,258,312,130,344,290,281,240
ENSG00000170605,0,0,0,0,0,0,0,0
ENSG00000170606,2794,2710,3526,2106,3733,5070,2703,2557
ENSG00000170608,1,0,0,1,0,1,0,0
ENSG00000170613,0,0,0,0,0,0,0,0
ENSG00000170615,0,0,0,0,0,0,0,0
ENSG00000170619,257,287,286,155,260,349,203,261
ENSG00000170624,3032,1101,4979,1107,1961,1324,2520,1195
ENSG00000170627,0,0,0,0,0,0,0,0
ENSG00000170629,0,0,0,0,0,0,0,0
ENSG00000170631,170,96,184,80,185,138,136,122
ENSG00000170632,147,153,273,115,298,191,239,198
ENSG00000170633,444,478,447,293,443,580,367,393
ENSG00000170634,83,85,143,99,154,184,106,130
ENSG00000170638,371,481,391,201,329,469,297,385
ENSG00000170653,679,588,688,460,737,746,650,628
ENSG00000170667,23,9,78,15,27,26,23,16
ENSG00000170677,545,431,595,414,576,775,483,529
ENSG00000170681,43,46,77,68,52,41,42,66
ENSG00000170683,0,0,0,0,0,0,0,0
ENSG00000170684,4,5,4,6,2,11,1,6
ENSG00000170688,0,0,0,0,0,0,0,0
ENSG00000170689,0,1,1,0,0,0,1,0
ENSG00000170703,10,6,7,12,2,11,2,4
ENSG00000170734,1370,926,1569,628,1318,1199,1146,1047
ENSG00000170743,0,0,0,0,2,1,0,1
ENSG00000170745,54,88,106,71,44,174,33,96
ENSG00000170748,0,0,0,0,1,0,1,0
ENSG00000170759,3287,4109,4246,3601,4344,7655,3158,5032
ENSG00000170775,126,281,129,194,38,139,163,517
ENSG00000170776,2398,2632,2348,2045,2199,3549,1969,3453
ENSG00000170777,0,0,0,0,0,0,0,0
ENSG00000170779,101,79,77,45,91,106,73,62
ENSG00000170782,0,0,0,0,0,0,0,0
ENSG00000170786,0,0,0,0,0,0,0,0
ENSG00000170788,0,0,0,0,0,0,0,0
ENSG00000170790,0,0,1,1,0,0,0,0
ENSG00000170791,306,411,329,339,331,552,289,521
ENSG00000170801,1315,1361,1165,431,1183,718,963,964
ENSG00000170802,242,270,204,284,198,455,202,433
ENSG00000170807,0,0,0,0,0,0,0,1
ENSG00000170819,0,0,0,0,0,0,0,0
ENSG00000170820,0,0,0,0,1,0,0,1
ENSG00000170827,0,0,0,0,0,0,0,0
ENSG00000170832,1461,1328,1492,1184,1767,2256,1243,1551
ENSG00000170835,29,14,19,2,12,13,10,18
ENSG00000170836,491,326,493,195,685,406,399,284
ENSG00000170837,0,2,1,0,0,0,0,0
ENSG00000170846,186,147,232,132,181,142,190,148
ENSG00000170848,2,0,12,3,1,2,1,2
ENSG00000170852,573,525,604,469,741,908,514,576
ENSG00000170854,498,302,470,161,518,482,400,250
ENSG00000170855,406,345,422,190,388,401,306,230
ENSG00000170858,0,0,0,0,0,0,0,0
ENSG00000170860,478,352,487,274,440,462,354,290
ENSG00000170871,1216,975,1507,820,1722,2022,1194,1174
ENSG00000170873,434,795,444,1465,258,1125,685,3063
ENSG00000170876,2938,3426,3672,2342,2754,4441,2650,3597
ENSG00000170881,862,777,852,530,751,887,740,781
ENSG00000170889,7,5,1,4,12,11,7,6
ENSG00000170890,3,2,1,1,1,0,2,2
ENSG00000170891,2,3,39,18,117,219,5,10
ENSG00000170892,0,0,0,0,0,0,0,0
ENSG00000170893,1,0,0,0,1,0,0,0
ENSG00000170899,524,342,576,234,666,327,564,312
ENSG00000170903,442,454,549,305,562,747,407,444
ENSG00000170906,2,2,1,2,0,0,0,0
ENSG00000170909,3,3,2,2,7,12,1,3
ENSG00000170915,222,162,200,86,233,255,179,167
ENSG00000170917,90,51,84,33,61,49,70,68
ENSG00000170919,286,234,446,240,342,401,274,299
ENSG00000170920,0,0,0,0,0,0,0,0
ENSG00000170921,1695,1960,1721,1602,1751,3758,1690,2316
ENSG00000170923,0,0,0,0,0,0,0,0
ENSG00000170925,0,0,0,0,0,0,0,0
ENSG00000170927,0,0,0,0,0,0,0,0
ENSG00000170929,0,0,0,0,0,0,0,0
ENSG00000170935,0,0,0,0,0,0,0,1
ENSG00000170946,278,293,323,220,354,452,225,305
ENSG00000170948,0,0,0,0,0,0,0,0
ENSG00000170949,670,456,1005,536,920,1309,672,762
ENSG00000170950,0,0,0,0,0,0,0,0
ENSG00000170953,0,0,0,0,0,0,0,0
ENSG00000170954,186,111,232,135,206,202,151,102
ENSG00000170955,509,442,509,292,192,516,373,354
ENSG00000170956,0,0,0,0,0,0,0,0
ENSG00000170959,3,2,1,1,3,2,2,1
ENSG00000170961,308,277,561,146,339,873,475,285
ENSG00000170962,2005,1376,2669,2386,902,1414,3216,5633
ENSG00000170965,1,0,18,1,4,1,2,1
ENSG00000170967,0,0,1,0,0,0,0,0
ENSG00000170983,0,0,0,0,0,0,0,0
ENSG00000170989,346,132,408,62,534,220,247,100
ENSG00000171004,0,0,0,0,0,1,0,0
ENSG00000171014,0,0,0,0,0,0,0,0
ENSG00000171016,539,395,477,291,528,562,469,358
ENSG00000171017,4,10,14,1,6,9,6,8
ENSG00000171033,393,127,286,89,642,270,198,74
ENSG00000171044,26,14,13,9,11,12,15,13
ENSG00000171045,205,164,170,92,168,224,158,196
ENSG00000171049,0,0,1,1,0,0,0,1
ENSG00000171051,0,4,0,7,1,12,0,3
ENSG00000171053,0,0,0,0,0,0,0,0
ENSG00000171054,0,0,0,0,0,0,0,0
ENSG00000171055,1165,1081,1381,938,1645,1843,1127,1158
ENSG00000171056,2,2,1,1,4,3,3,0
ENSG00000171060,0,0,0,0,0,0,0,0
ENSG00000171067,852,858,1091,549,964,1447,820,835
ENSG00000171084,0,0,0,0,0,0,0,0
ENSG00000171094,2,2,2,0,3,1,1,2
ENSG00000171097,2,6,2,1,3,1,4,2
ENSG00000171100,203,189,251,158,227,296,213,207
ENSG00000171101,0,0,0,0,0,0,0,0
ENSG00000171102,0,0,0,0,0,0,0,0
ENSG00000171103,124,141,128,74,125,177,93,108
ENSG00000171105,639,584,646,617,488,765,503,929
ENSG00000171109,774,784,900,619,1114,1486,796,901
ENSG00000171115,0,0,0,0,1,1,0,0
ENSG00000171116,0,0,0,0,0,1,0,1
ENSG00000171119,4,3,8,8,2,13,12,12
ENSG00000171121,27,22,30,16,52,48,26,40
ENSG00000171124,0,0,1,0,1,0,0,0
ENSG00000171126,1,0,0,0,0,1,0,0
ENSG00000171130,334,241,347,197,258,265,199,171
ENSG00000171132,649,283,489,108,651,326,526,209
ENSG00000171133,0,0,0,1,0,0,0,0
ENSG00000171135,423,476,487,374,472,660,338,477
ENSG00000171136,0,0,0,0,0,0,0,0
ENSG00000171148,1727,1835,1947,1157,1710,2570,1478,1688
ENSG00000171150,1666,951,1529,861,1563,1505,1793,1016
ENSG00000171155,418,610,598,476,543,783,357,572
ENSG00000171159,551,474,430,233,462,664,420,380
ENSG00000171160,165,92,224,114,197,151,171,141
ENSG00000171161,278,223,287,135,323,311,246,217
ENSG00000171163,366,232,345,121,328,287,237,191
ENSG00000171169,168,120,188,84,184,189,141,138
ENSG00000171174,42,28,44,12,35,37,28,22
ENSG00000171180,0,0,0,1,1,0,0,0
ENSG00000171189,4,7,70,77,34,298,15,68
ENSG00000171195,0,0,0,0,0,0,0,0
ENSG00000171199,0,0,0,0,0,0,0,0
ENSG00000171201,0,0,0,0,0,0,0,0
ENSG00000171202,225,213,197,122,199,292,126,144
ENSG00000171204,647,428,631,324,496,544,522,389
ENSG00000171206,2579,2196,3340,1792,2942,3026,2331,2566
ENSG00000171208,113,87,48,30,7,15,68,77
ENSG00000171209,0,0,0,0,0,0,0,0
ENSG00000171217,6,7,11,1,8,4,2,4
ENSG00000171219,8,4,6,4,4,13,1,5
ENSG00000171222,404,348,296,178,292,414,246,279
ENSG00000171223,800,847,835,325,885,1105,603,573
ENSG00000171224,25,8,18,12,8,6,5,5
ENSG00000171227,47,10,23,4,9,1,14,4
ENSG00000171234,1,0,0,0,0,3,1,0
ENSG00000171236,0,0,0,0,0,1,0,0
ENSG00000171241,57,46,68,38,33,37,66,46
ENSG00000171243,3,1,8,3,1,0,6,2
ENSG00000171246,8,6,21,7,34,21,20,5
ENSG00000171262,529,490,574,362,574,812,425,402
ENSG00000171291,62,77,104,73,113,150,73,87
ENSG00000171295,126,100,213,95,168,186,138,109
ENSG00000171298,2776,2237,3007,1520,4332,4802,2250,2454
ENSG00000171302,1461,1121,1586,960,1476,1913,1214,1316
ENSG00000171303,0,0,0,0,7,30,0,1
ENSG00000171307,691,832,881,527,933,1246,566,642
ENSG00000171310,116,101,155,118,83,61,107,129
ENSG00000171311,301,238,365,175,435,377,293,249
ENSG00000171314,2296,1944,2521,1141,2427,3551,1323,1359
ENSG00000171316,10,21,2,6,2,11,0,6
ENSG00000171320,6,7,7,2,6,4,4,5
ENSG00000171345,14,10,24,14,8,13,35,54
ENSG00000171346,0,0,0,0,1,0,0,0
ENSG00000171357,35,22,39,12,46,36,30,29
ENSG00000171360,0,0,0,0,0,0,0,0
ENSG00000171365,265,284,359,244,343,456,325,345
ENSG00000171368,2,5,3,4,0,9,3,5
ENSG00000171385,78,125,94,85,59,371,19,54
ENSG00000171388,284,118,236,27,102,262,213,52
ENSG00000171396,0,0,0,0,0,0,0,0
ENSG00000171401,0,0,0,0,0,0,0,0
ENSG00000171402,0,0,0,0,0,0,0,0
ENSG00000171403,0,0,0,0,0,0,0,0
ENSG00000171405,0,0,0,0,0,0,0,0
ENSG00000171408,1015,955,871,295,1290,1367,899,604
ENSG00000171421,215,244,256,146,304,413,156,180
ENSG00000171425,358,314,402,185,360,288,267,286
ENSG00000171428,68,88,103,69,84,117,74,67
ENSG00000171431,0,0,0,0,0,0,0,0
ENSG00000171433,0,0,0,0,0,0,0,0
ENSG00000171435,0,0,0,0,0,0,0,0
ENSG00000171443,123,99,122,52,151,129,113,111
ENSG00000171444,1592,1420,962,471,1610,1500,792,1054
ENSG00000171446,0,0,0,0,0,0,0,0
ENSG00000171448,209,129,252,127,303,287,172,202
ENSG00000171450,1,0,1,0,2,2,0,0
ENSG00000171451,2,5,4,5,9,5,5,4
ENSG00000171453,219,235,209,117,258,345,181,172
ENSG00000171456,1996,2086,2112,1576,2197,2989,1637,2190
ENSG00000171459,0,0,0,0,0,0,0,0
ENSG00000171462,15,27,21,6,16,24,18,27
ENSG00000171466,123,66,127,61,148,165,79,85
ENSG00000171467,874,689,846,448,927,830,702,650
ENSG00000171469,775,408,875,294,788,650,649,413
ENSG00000171475,949,868,1118,719,1094,1381,843,942
ENSG00000171476,4,4,15,3,1,1,8,6
ENSG00000171478,0,0,0,0,0,0,0,0
ENSG00000171481,0,1,0,0,0,0,0,0
ENSG00000171483,0,0,0,0,0,0,0,0
ENSG00000171487,0,3,0,0,0,0,0,0
ENSG00000171488,312,261,286,135,334,412,222,210
ENSG00000171489,0,0,0,0,0,0,0,0
ENSG00000171490,2037,1977,2578,1389,2660,3221,1782,1865
ENSG00000171492,629,326,837,273,672,509,516,283
ENSG00000171495,0,1,0,0,0,0,0,1
ENSG00000171496,4,3,10,6,5,5,5,6
ENSG00000171497,397,297,532,225,607,620,360,309
ENSG00000171501,0,0,0,0,0,1,0,0
ENSG00000171502,99,45,59,25,204,73,64,42
ENSG00000171503,900,657,1170,641,1778,1337,1157,902
ENSG00000171505,0,0,0,0,0,0,0,0
ENSG00000171509,87,14,71,10,20,20,50,14
ENSG00000171517,4,4,3,1,17,16,7,5
ENSG00000171522,354,191,286,77,471,805,383,209
ENSG00000171530,775,793,1032,593,1133,1305,801,821
ENSG00000171532,0,1,0,0,0,0,0,0
ENSG00000171533,28,40,48,31,42,57,43,36
ENSG00000171540,0,0,0,0,0,0,0,0
ENSG00000171551,0,0,0,0,0,0,0,0
ENSG00000171552,1204,1250,1137,947,1130,1429,1021,1243
ENSG00000171557,0,0,0,0,0,0,0,0
ENSG00000171560,0,0,0,0,0,0,0,0
ENSG00000171561,0,0,0,0,0,0,1,0
ENSG00000171564,0,0,0,0,0,0,0,0
ENSG00000171566,1366,1237,1327,796,1187,1472,1004,1004
ENSG00000171570,1,0,0,0,1,0,1,0
ENSG00000171574,189,194,314,162,218,392,194,255
ENSG00000171587,0,0,0,0,0,0,0,0
ENSG00000171595,0,0,0,0,0,0,0,0
ENSG00000171596,3,4,5,11,1,3,2,6
ENSG00000171603,5626,5955,7370,4729,6734,10205,5155,7142
ENSG00000171604,762,415,794,270,827,774,717,443
ENSG00000171606,290,210,478,178,497,473,242,202
ENSG00000171608,257,340,324,293,347,742,268,586
ENSG00000171611,0,0,0,0,0,0,0,0
ENSG00000171612,42,54,37,28,41,75,36,51
ENSG00000171617,1162,389,1532,197,1139,981,900,393
ENSG00000171621,1032,718,639,465,871,624,631,883
ENSG00000171631,3,7,13,9,3,22,2,7
ENSG00000171634,1890,1501,2256,1138,2365,2766,1718,1855
ENSG00000171643,0,0,0,0,0,0,0,0
ENSG00000171649,105,90,154,80,157,190,127,107
ENSG00000171657,0,1,1,0,0,0,0,0
ENSG00000171658,0,0,0,0,0,0,0,0
ENSG00000171659,0,0,0,0,0,1,1,1
ENSG00000171671,0,0,0,0,0,0,0,0
ENSG00000171680,123,53,156,46,248,188,184,99
ENSG00000171681,1193,688,1573,633,1311,1341,928,774
ENSG00000171695,1,0,1,0,0,1,3,0
ENSG00000171700,123,115,97,64,130,149,82,114
ENSG00000171703,602,542,611,368,669,620,557,585
ENSG00000171711,0,0,0,0,0,0,0,0
ENSG00000171714,5,1,1,0,0,3,2,5
ENSG00000171720,942,812,973,544,1026,1194,689,619
ENSG00000171722,0,0,0,1,0,0,0,0
ENSG00000171723,278,209,192,106,247,183,164,141
ENSG00000171724,26,8,38,4,4,1,27,20
ENSG00000171729,238,183,157,79,198,165,193,184
ENSG00000171735,282,253,298,188,318,440,260,237
ENSG00000171747,2,2,0,2,1,1,2,3
ENSG00000171757,29,26,45,35,29,44,33,46
ENSG00000171759,0,0,0,0,0,0,0,0
ENSG00000171763,119,122,114,84,133,152,99,108
ENSG00000171766,2,2,4,0,1,0,0,4
ENSG00000171772,0,0,1,0,0,0,0,0
ENSG00000171773,0,0,0,0,0,0,0,0
ENSG00000171777,1,2,2,0,1,2,0,0
ENSG00000171786,0,1,2,1,1,3,1,0
ENSG00000171790,8,9,9,7,10,16,3,13
ENSG00000171791,247,151,196,91,223,170,226,184
ENSG00000171792,391,223,542,195,498,386,345,264
ENSG00000171793,362,1178,395,584,425,894,344,1217
ENSG00000171794,0,0,0,0,0,1,0,0
ENSG00000171798,48,32,96,39,54,53,42,33
ENSG00000171804,1,0,0,0,1,1,1,1
ENSG00000171806,94,41,92,54,83,84,73,64
ENSG00000171811,9,9,10,6,21,19,14,5
ENSG00000171812,314,192,1081,719,276,459,538,587
ENSG00000171813,129,115,87,41,131,109,154,134
ENSG00000171815,0,0,0,0,0,1,0,0
ENSG00000171817,36,22,54,14,45,25,67,22
ENSG00000171819,4,47,15,497,1,9,14,957
ENSG00000171823,132,113,149,75,108,152,116,125
ENSG00000171824,1035,1262,1328,1248,1168,1687,879,1884
ENSG00000171827,186,141,225,156,240,196,218,168
ENSG00000171840,11,14,22,7,12,14,8,13
ENSG00000171843,572,526,510,394,557,592,387,456
ENSG00000171847,11,3,20,9,15,14,13,7
ENSG00000171848,65,88,22,21,72,82,38,28
ENSG00000171853,266,194,261,137,227,331,235,197
ENSG00000171855,0,0,0,0,0,0,0,0
ENSG00000171858,3183,3087,2506,1416,2043,2920,1935,1919
ENSG00000171860,0,0,2,1,0,0,3,1
ENSG00000171861,134,150,164,93,147,182,149,142
ENSG00000171862,2341,1592,2654,1211,2590,2225,2156,1631
ENSG00000171863,6137,6017,6815,3597,7493,9273,4648,4777
ENSG00000171864,0,0,1,0,1,0,1,2
ENSG00000171865,779,889,865,690,997,1332,759,869
ENSG00000171867,8890,6217,10319,5460,12400,11557,8042,7514
ENSG00000171872,2,6,1,2,4,5,1,2
ENSG00000171873,21,6,22,7,37,68,11,7
ENSG00000171877,114,56,105,34,186,57,140,49
ENSG00000171885,0,0,0,0,0,0,0,0
ENSG00000171889,192,136,207,127,187,182,203,129
ENSG00000171903,0,1,0,1,0,1,1,0
ENSG00000171914,1502,899,1653,784,1020,1069,1473,1336
ENSG00000171916,0,1,0,0,0,0,0,0
ENSG00000171928,408,317,591,442,546,727,272,336
ENSG00000171931,0,1,1,2,4,0,3,0
ENSG00000171936,0,0,0,0,0,0,0,0
ENSG00000171940,601,525,763,501,750,1031,570,837
ENSG00000171942,0,0,0,0,0,0,0,0
ENSG00000171943,148,124,302,201,279,224,152,174
ENSG00000171944,0,0,0,0,0,0,0,0
ENSG00000171951,26,43,107,86,82,98,49,98
ENSG00000171953,124,111,175,96,159,209,125,100
ENSG00000171954,1,0,1,0,0,0,0,0
ENSG00000171956,0,0,0,0,0,0,0,0
ENSG00000171960,151,122,185,116,190,191,169,149
ENSG00000171962,90,48,93,38,78,87,76,55
ENSG00000171970,6,5,12,2,7,12,8,5
ENSG00000171984,18,15,34,12,27,25,12,13
ENSG00000171987,0,0,0,0,0,0,0,0
ENSG00000171988,1532,1052,1860,921,2015,2291,1326,1432
ENSG00000171989,0,1,3,3,2,2,0,2
ENSG00000171992,5749,3774,6083,2435,3883,5060,5420,4487
ENSG00000171999,0,0,0,0,0,0,0,0
ENSG00000172000,1,1,1,0,7,5,1,0
ENSG00000172005,0,1,4,0,0,0,3,1
ENSG00000172006,91,70,122,85,134,121,100,94
ENSG00000172007,236,177,219,106,241,268,190,169
ENSG00000172009,450,408,449,214,439,650,289,296
ENSG00000172014,0,0,0,0,0,0,0,0
ENSG00000172016,0,0,0,0,0,0,0,0
ENSG00000172020,8,2,12,3,6,3,8,12
ENSG00000172023,0,0,0,0,0,0,0,0
ENSG00000172031,7,3,7,5,25,22,7,2
ENSG00000172037,11812,6980,17173,7746,15847,16092,10571,11296
ENSG00000172046,1407,1298,1528,787,1427,1770,1162,1244
ENSG00000172053,3547,3347,3701,1960,3948,4421,2949,3136
ENSG00000172057,1574,1321,1953,1146,1505,2126,1520,1541
ENSG00000172058,0,0,1,0,2,1,0,0
ENSG00000172059,378,249,387,242,461,347,481,444
ENSG00000172061,501,49,62,4,322,70,636,174
ENSG00000172062,0,0,0,0,1,1,0,0
ENSG00000172071,460,443,471,254,464,575,388,397
ENSG00000172073,0,0,1,0,0,0,0,0
ENSG00000172081,886,1009,933,705,886,1261,646,937
ENSG00000172086,862,828,933,717,1015,1133,687,888
ENSG00000172113,392,345,405,200,466,547,361,305
ENSG00000172115,621,753,674,485,708,1204,505,431
ENSG00000172116,0,0,0,0,0,0,0,0
ENSG00000172123,334,400,500,429,320,716,243,411
ENSG00000172137,32,9,36,15,55,33,20,8
ENSG00000172139,0,0,1,0,4,0,4,1
ENSG00000172146,0,0,0,0,0,0,0,0
ENSG00000172148,0,0,0,0,0,0,0,0
ENSG00000172150,0,0,0,0,0,0,0,0
ENSG00000172154,0,0,0,0,0,0,0,0
ENSG00000172155,0,0,0,0,0,0,0,0
ENSG00000172156,346,102,465,45,1540,2140,266,65
ENSG00000172159,51,15,65,57,12,19,47,49
ENSG00000172164,450,421,687,470,594,1469,440,616
ENSG00000172167,51,19,52,22,68,50,42,32
ENSG00000172171,85,78,84,49,80,118,66,73
ENSG00000172172,312,308,358,233,359,451,262,270
ENSG00000172175,648,728,942,734,1260,2467,693,946
ENSG00000172179,0,0,0,1,1,1,1,0
ENSG00000172183,41,42,61,35,39,100,29,32
ENSG00000172186,0,0,0,0,0,0,0,0
ENSG00000172188,0,0,0,0,0,0,0,0
ENSG00000172197,51,34,96,56,74,68,67,43
ENSG00000172199,0,0,0,0,0,0,0,0
ENSG00000172201,48,58,107,42,68,102,41,52
ENSG00000172208,0,0,0,0,0,0,0,0
ENSG00000172209,0,0,1,0,0,0,0,0
ENSG00000172215,11,3,4,2,3,7,11,4
ENSG00000172216,889,1137,661,599,1077,1276,789,1114
ENSG00000172232,1,0,0,0,0,0,0,0
ENSG00000172236,0,0,0,0,0,0,0,0
ENSG00000172238,0,0,0,0,0,0,0,0
ENSG00000172239,1314,1056,1294,812,1785,1706,1175,1126
ENSG00000172243,0,0,0,0,0,0,0,0
ENSG00000172244,29,24,44,21,22,50,35,25
ENSG00000172247,0,2,3,1,2,1,4,3
ENSG00000172250,0,0,0,0,0,0,0,0
ENSG00000172260,401,791,1086,1347,648,3105,848,2403
ENSG00000172262,469,428,487,303,615,702,448,413
ENSG00000172264,49,35,49,41,40,36,61,44
ENSG00000172269,402,432,513,303,589,765,419,427
ENSG00000172270,7464,6963,7746,4219,8366,10326,5507,5801
ENSG00000172273,269,255,274,151,300,270,213,239
ENSG00000172283,0,0,0,0,0,0,0,0
ENSG00000172288,0,0,0,0,0,0,0,0
ENSG00000172289,0,0,0,0,0,0,0,0
ENSG00000172292,255,323,392,369,380,490,291,487
ENSG00000172294,0,0,1,0,0,0,0,0
ENSG00000172296,211,140,308,81,253,162,178,99
ENSG00000172297,0,0,0,0,0,0,0,0
ENSG00000172301,808,520,1072,456,1151,993,841,479
ENSG00000172315,352,394,383,269,476,497,288,387
ENSG00000172318,26,23,31,37,8,14,44,161
ENSG00000172320,0,0,0,0,0,0,0,0
ENSG00000172322,0,0,0,0,0,0,0,0
ENSG00000172324,0,0,0,0,0,0,0,0
ENSG00000172331,531,354,841,386,1168,881,469,401
ENSG00000172336,209,223,218,103,199,248,158,133
ENSG00000172339,119,87,171,86,167,159,115,78
ENSG00000172340,1411,1211,1592,918,1396,1645,1311,1260
ENSG00000172342,0,0,0,0,0,0,0,0
ENSG00000172345,197,130,179,83,244,205,116,102
ENSG00000172346,860,642,932,415,507,408,996,765
ENSG00000172348,697,76,1104,300,63,57,1464,433
ENSG00000172349,505,751,586,591,597,1211,417,1146
ENSG00000172350,7,5,12,5,17,12,5,8
ENSG00000172352,0,0,0,0,0,0,0,0
ENSG00000172354,2398,2735,2436,1625,2604,3805,2056,2812
ENSG00000172361,21,15,29,8,13,17,15,19
ENSG00000172362,0,0,0,0,0,5,1,0
ENSG00000172365,0,0,1,0,1,4,1,0
ENSG00000172366,119,119,137,31,123,153,100,86
ENSG00000172367,0,1,0,0,0,0,0,1
ENSG00000172375,134,171,154,132,183,161,118,153
ENSG00000172377,0,0,0,0,0,0,0,0
ENSG00000172379,1006,1269,1954,1345,1336,3005,1120,1625
ENSG00000172380,7316,6136,9583,4887,10783,14767,7277,7306
ENSG00000172382,28,33,29,30,44,44,20,47
ENSG00000172399,3,12,20,42,1,21,6,28
ENSG00000172403,3642,10590,6184,9992,6107,25295,2462,9751
ENSG00000172404,0,1,0,0,0,0,0,1
ENSG00000172409,218,199,215,151,211,320,158,181
ENSG00000172410,0,0,0,0,1,1,0,0
ENSG00000172421,0,0,0,0,1,0,0,0
ENSG00000172425,5,3,3,2,1,2,4,2
ENSG00000172426,19,12,16,7,24,21,17,12
ENSG00000172428,397,414,333,226,362,530,296,315
ENSG00000172432,869,757,970,485,992,1087,731,659
ENSG00000172456,140,123,295,136,295,176,210,205
ENSG00000172457,0,0,0,0,0,0,0,0
ENSG00000172458,125,120,99,61,97,90,108,88
ENSG00000172459,0,0,0,0,0,0,0,0
ENSG00000172460,0,0,0,0,0,0,0,0
ENSG00000172461,0,0,0,0,0,0,0,0
ENSG00000172464,0,0,0,0,0,0,0,0
ENSG00000172465,300,492,324,449,303,660,288,560
ENSG00000172466,1082,866,1197,727,1250,1534,995,998
ENSG00000172468,0,0,0,0,0,0,0,0
ENSG00000172469,482,416,495,350,556,729,458,502
ENSG00000172476,19,27,37,24,41,110,36,47
ENSG00000172478,0,0,0,0,0,0,0,0
ENSG00000172482,0,1,0,0,0,0,0,0
ENSG00000172487,0,0,0,0,0,0,0,0
ENSG00000172489,0,0,0,0,0,0,0,0
ENSG00000172493,1130,1002,1403,742,1491,1501,928,986
ENSG00000172497,21,10,41,4,67,14,22,14
ENSG00000172500,942,900,1002,612,932,1288,611,737
ENSG00000172508,11,12,17,8,25,23,21,15
ENSG00000172519,0,0,0,0,0,0,0,0
ENSG00000172530,200,141,239,66,272,234,150,115
ENSG00000172531,1000,1136,1158,698,1139,1951,813,1034
ENSG00000172534,1686,1547,1710,855,1724,2290,1325,1316
ENSG00000172538,0,0,0,0,0,0,0,0
